"userid","dbid","toplevel","queryid","query","plans","total_plan_time","min_plan_time","max_plan_time","mean_plan_time","stddev_plan_time","calls","total_exec_time","min_exec_time","max_exec_time","mean_exec_time","stddev_exec_time","rows","shared_blks_hit","shared_blks_read","shared_blks_dirtied","shared_blks_written","local_blks_hit","local_blks_read","local_blks_dirtied","local_blks_written","temp_blks_read","temp_blks_written","blk_read_time","blk_write_time","temp_blk_read_time","temp_blk_write_time","wal_records","wal_fpi","wal_bytes","jit_functions","jit_generation_time","jit_inlining_count","jit_inlining_time","jit_optimization_count","jit_optimization_time","jit_emission_count","jit_emission_time"
10,5,True,"-848981424258973678","SELECT
    has_table_privilege(
      $1, $2
    ) has_priviledge
WHERE EXISTS(
    SELECT has_schema_privilege($3, $4)
    WHERE EXISTS(
        SELECT cl.oid FROM pg_catalog.pg_class cl
        LEFT JOIN pg_catalog.pg_namespace ns ON ns.oid=relnamespace
        WHERE relname=$5 AND nspname=$6
    )
)","0","0","0","0","0","0","1","0.00749","0.00749","0.00749","0.00749","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,5,True,"8337740243580573530","SET client_min_messages=notice","0","0","0","0","0","0","1","0.00108","0.00108","0.00108","0.00108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-111254879337884452","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2170.486262","2170.486262","2170.486262","2170.486262","0","1","1","268964","0","16","0","0","0","0","108","244","358.050744","0.125623","0.14738","1.747871","0","0","0","40","2.039217","1","33.948692","1","166.142894","1","121.942226"
10,16419,True,"-5746629022654674271","select c_custkey, c_name, sum(l_extendedprice * ($3 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= $1::date and o_orderdate < $2::date + interval $4 month and l_returnflag = $5 and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc limit $6","0","0","0","0","0","0","43","39093.921686","849.394662","969.4698520000001","909.1609694418605","28.24684724559129","860","14968147","7165449","0","1","0","0","0","0","223949","224470","9737.146114","0.018391","213.73962699999998","1407.323975","0","0","0","324","11.502505000000001","0","0","9","4.878999","9","129.344462"
10,16419,True,"8803296712037532423","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2255.9951300000002","2255.9951300000002","2255.9951300000002","2255.9951300000002","0","1","1","269408","0","11","0","0","0","0","108","240","368.317875","0.08399","0.130991","2.055463","0","0","0","40","2.304162","1","37.777524","1","172.421269","1","123.21636"
10,16419,True,"602381473296336835","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2290.495378","2290.495378","2290.495378","2290.495378","0","1","1","269862","0","11","0","0","0","0","108","240","370.3279","0.084883","0.140232","1.878947","0","0","0","40","2.521037","1","38.671093","1","179.417946","1","118.644267"
10,16419,True,"-8858739670521730174","SELECT
   s_name,
   COUNT(*) AS numwait
FROM
   supplier,
   lineitem l1,
   orders,
   nation
WHERE
   s_suppkey = l1.l_suppkey
   AND o_orderkey = l1.l_orderkey
   AND o_orderstatus = $2
   AND l1.l_receiptdate > l1.l_commitdate
   AND EXISTS
   (
      SELECT
         *
      FROM
         lineitem l2
      WHERE
         l2.l_orderkey = l1.l_orderkey
         AND l2.l_suppkey <> l1.l_suppkey
   )
   AND NOT EXISTS
   (
      SELECT
         *
      FROM
         lineitem l3
      WHERE
         l3.l_orderkey = l1.l_orderkey
         AND l3.l_suppkey <> l1.l_suppkey
         AND l3.l_receiptdate > l3.l_commitdate
   )
   AND s_nationkey = n_nationkey
   AND n_name = $1
GROUP BY
   s_name
ORDER BY
   numwait DESC,
   s_name LIMIT $3","0","0","0","0","0","0","42","96388.897865","2111.887265","2463.337631","2294.973758690477","97.8071102265853","4200","48371241","30232718","0","2","0","0","0","0","0","0","43218.46838699998","0.029101000000000002","0","0","0","0","0","1596","46.627441999999995","0","0","42","23.598964000000002","42","474.270107"
10,16419,True,"-496625237158165690","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2198.452505","2198.452505","2198.452505","2198.452505","0","1","1","269064","0","16","0","0","0","0","106","242","355.002387","0.394293","0.129274","1.70695","0","0","0","40","2.289464","1","37.35799","1","169.351711","1","121.367626"
10,16419,True,"7421995456551428850","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2185.826158","2185.826158","2185.826158","2185.826158","0","1","1","270058","0","17","0","0","0","0","108","238","353.06162","0.112807","0.168587","1.675494","0","0","0","40","2.015689","1","35.200832","1","167.74402","1","117.717522"
10,16419,True,"3307223188059133500","SHOW ALL","0","0","0","0","0","0","1","0.30491","0.30491","0.30491","0.30491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-8004229574283968265","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2177.592389","2177.592389","2177.592389","2177.592389","0","1","1","268008","0","11","0","0","0","0","106","242","362.792263","0.097991","0.138793","1.739614","0","0","0","40","2.004224","1","35.646501","1","171.856332","1","116.643255"
10,16419,True,"-7056272514681031980","create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1994-09-01'::date and l_shipdate < '1994-09-01'::date + interval '3' month group by l_suppkey","0","0","0","0","0","0","1","0.493616","0.493616","0.493616","0.493616","0","0","75","29","20","0","0","0","0","0","0","0","0.077731","0","0","0","41","0","5575","0","0","0","0","0","0","0","0"
10,5,True,"-2142115390761612697","SELECT CASE
    WHEN (SELECT count(extname) FROM pg_catalog.pg_extension WHERE extname=$1) > $2
    THEN $3
    WHEN (SELECT COUNT(*) FROM pg_replication_slots) > $4
    THEN $5
    ELSE $6
END as type","0","0","0","0","0","0","3","0.10944999999999999","0.0102","0.08005","0.03648333333333333","0.03102462283771105","3","2","1","0","0","0","0","0","0","0","0","0.04266","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"4452344162736673220","SELECT * FROM pg_stat_database_conflicts","0","0","0","0","0","0","1","0.00762","0.00762","0.00762","0.00762","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"4106913820061969125","SELECT * FROM pg_statio_user_tables","0","0","0","0","0","0","1","0.28212000000000004","0.28212000000000004","0.28212000000000004","0.28212000000000004","0","8","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"7719402811077081697","SET client_encoding='utf-8'","0","0","0","0","0","0","2","0.00326","0.00154","0.00172","0.00163","9.000000000000002e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,5,True,"7335952163293218877","/*pga4dash*/
SELECT $1 AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT count(*) FROM pg_catalog.pg_stat_activity) AS ""Total"",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = $2)  AS ""Active"",
   (SELECT count(*) FROM pg_catalog.pg_stat_activity WHERE state = $3)  AS ""Idle""
) t
UNION ALL
SELECT $4 AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(xact_commit) + sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS ""Transactions"",
   (SELECT sum(xact_commit) FROM pg_catalog.pg_stat_database) AS ""Commits"",
   (SELECT sum(xact_rollback) FROM pg_catalog.pg_stat_database) AS ""Rollbacks""
) t
UNION ALL
SELECT $5 AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_inserted) FROM pg_catalog.pg_stat_database) AS ""Inserts"",
   (SELECT sum(tup_updated) FROM pg_catalog.pg_stat_database) AS ""Updates"",
   (SELECT sum(tup_deleted) FROM pg_catalog.pg_stat_database) AS ""Deletes""
) t
UNION ALL
SELECT $6 AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(tup_fetched) FROM pg_catalog.pg_stat_database) AS ""Fetched"",
   (SELECT sum(tup_returned) FROM pg_catalog.pg_stat_database) AS ""Returned""
) t
UNION ALL
SELECT $7 AS chart_name, pg_catalog.row_to_json(t) AS chart_data
FROM (SELECT
   (SELECT sum(blks_read) FROM pg_catalog.pg_stat_database) AS ""Reads"",
   (SELECT sum(blks_hit) FROM pg_catalog.pg_stat_database) AS ""Hits""
) t","0","0","0","0","0","0","1","0.563171","0.563171","0.563171","0.563171","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-7559957338212707540","create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1997-04-01'::date and l_shipdate < '1997-04-01'::date + interval '3' month group by l_suppkey","0","0","0","0","0","0","3","1.8082129999999998","0.508941","0.781832","0.6027376666666666","0.12668634081682034","0","225","87","60","0","0","0","0","0","0","0","0.526233","0","0","0","124","0","16785","0","0","0","0","0","0","0","0"
10,16419,True,"3365982590372224235","select pg_stat_statements_reset()","0","0","0","0","0","0","1","0.045670999999999996","0.045670999999999996","0.045670999999999996","0.045670999999999996","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"5301103249166043051","SELECT rel.oid, rel.relname AS name,
    (SELECT count(*) FROM pg_catalog.pg_trigger WHERE tgrelid=rel.oid AND tgisinternal = $1) AS triggercount,
    (SELECT count(*) FROM pg_catalog.pg_trigger WHERE tgrelid=rel.oid AND tgisinternal = $2 AND tgenabled = $3) AS has_enable_triggers,
    (CASE WHEN rel.relkind = $4 THEN $5 ELSE $6 END) AS is_partitioned,
    (SELECT count($7) FROM pg_catalog.pg_inherits WHERE inhrelid=rel.oid LIMIT $8) as is_inherits,
    (SELECT count($9) FROM pg_catalog.pg_inherits WHERE inhparent=rel.oid LIMIT $10) as is_inherited,
    des.description
FROM pg_catalog.pg_class rel
    LEFT OUTER JOIN pg_catalog.pg_description des ON (des.objoid=rel.oid AND des.objsubid=$11 AND des.classoid=$12::regclass)
    WHERE rel.relkind IN ($13,$14,$15,$16) AND rel.relnamespace = $17::oid
    AND NOT rel.relispartition
        ORDER BY rel.relname","0","0","0","0","0","0","1","0.18886","0.18886","0.18886","0.18886","0","8","45","1","0","0","0","0","0","0","0","0","0.02262","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-2083891731315078379","SELECT
   ps_partkey,
   SUM(ps_supplycost * ps_availqty) AS VALUE
FROM
   partsupp,
   supplier,
   nation
WHERE
   ps_suppkey = s_suppkey
   AND s_nationkey = n_nationkey
   AND n_name = $1
GROUP BY
   ps_partkey
HAVING
   SUM(ps_supplycost * ps_availqty) > (
   SELECT
      SUM(ps_supplycost * ps_availqty) * $2
   FROM
      partsupp, supplier, nation
   WHERE
      ps_suppkey = s_suppkey
      AND s_nationkey = n_nationkey
      AND n_name = $3 )
   ORDER BY
      VALUE DESC","0","0","0","0","0","0","43","10449.939307999997","222.031432","275.505439","243.02184437209303","11.064434652423166","82310","2419095","3296385","0","0","0","0","0","0","8033","14985","4531.7800609999995","0","9.105646","77.64169600000001","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-842115948795927912","create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1995-04-01'::date and l_shipdate < '1995-04-01'::date + interval '3' month group by l_suppkey","0","0","0","0","0","0","1","0.492758","0.492758","0.492758","0.492758","0","0","76","32","23","0","0","0","0","0","0","0","0.085611","0","0","0","42","0","5626","0","0","0","0","0","0","0","0"
10,16419,True,"-1540851199369180844","SELECT set_config($1,$2,$3) FROM pg_settings WHERE name = $4","0","0","0","0","0","0","2","1.069122","0.503771","0.5653509999999999","0.534561","0.030789999999999984","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-8936955198796926976","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2197.477319","2197.477319","2197.477319","2197.477319","0","1","1","269882","0","16","0","0","0","0","110","246","358.448687","0.10827","0.14216","1.843363","0","0","0","40","1.867106","1","33.852302","1","173.143798","1","119.453289"
10,16419,True,"2999103544079323559","SELECT $1::text AS PKTABLE_CAT, pkn.nspname AS PKTABLE_SCHEM, pkc.relname AS PKTABLE_NAME, pka.attname AS PKCOLUMN_NAME, $2::text AS FKTABLE_CAT, fkn.nspname AS FKTABLE_SCHEM, fkc.relname AS FKTABLE_NAME, fka.attname AS FKCOLUMN_NAME, pos.n AS KEY_SEQ, CASE con.confupdtype  WHEN $3 THEN $4 WHEN $5 THEN $6 WHEN $7 THEN $8 WHEN $9 THEN $10 WHEN $11 THEN $12 WHEN $13 THEN $14 ELSE $15 END AS UPDATE_RULE, CASE con.confdeltype  WHEN $16 THEN $17 WHEN $18 THEN $19 WHEN $20 THEN $21 WHEN $22 THEN $23 WHEN $24 THEN $25 WHEN $26 THEN $27 ELSE $28 END AS DELETE_RULE, con.conname AS FK_NAME, pkic.relname AS PK_NAME, CASE  WHEN con.condeferrable AND con.condeferred THEN $29 WHEN con.condeferrable THEN $30 ELSE $31 END AS DEFERRABILITY  FROM  pg_catalog.pg_namespace pkn, pg_catalog.pg_class pkc, pg_catalog.pg_attribute pka,  pg_catalog.pg_namespace fkn, pg_catalog.pg_class fkc, pg_catalog.pg_attribute fka,  pg_catalog.pg_constraint con,  pg_catalog.generate_series($32, $33) pos(n),  pg_catalog.pg_class pkic WHERE pkn.oid = pkc.relnamespace AND pkc.oid = pka.attrelid AND pka.attnum = con.confkey[pos.n] AND con.confrelid = pkc.oid  AND fkn.oid = fkc.relnamespace AND fkc.oid = fka.attrelid AND fka.attnum = con.conkey[pos.n] AND con.conrelid = fkc.oid  AND con.contype = $34 AND (pkic.relkind = $35 OR pkic.relkind = $36) AND pkic.oid = con.conindid  AND fkn.nspname = $37 AND fkc.relname = $38 ORDER BY pkn.nspname,pkc.relname, con.conname,pos.n","0","0","0","0","0","0","8","0.627303","0.017011000000000002","0.152893","0.07841287499999999","0.04665623549279749","9","262","1","0","0","0","0","0","0","0","0","0.00521","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-6434401716891661490","DROP VIEW revenue0","0","0","0","0","0","0","43","13.303146999999996","0.244185","1.641853","0.309375511627907","0.209096312048864","0","3617","1237","217","0","0","0","0","0","0","0","3.7583610000000003","0","0","0","629","0","34783","0","0","0","0","0","0","0","0"
10,16419,True,"8481800193146763696","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2196.3836699999997","2196.3836699999997","2196.3836699999997","2196.3836699999997","0","1","1","268008","0","16","0","0","0","0","106","242","356.14726","0.13547","0.14491","1.745527","0","0","0","40","1.999586","1","34.185688","1","168.03401","1","121.263489"
10,16419,True,"8436017139407319238","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2202.1560670000003","2202.1560670000003","2202.1560670000003","2202.1560670000003","0","1","1","269882","0","18","0","0","0","0","110","246","354.936895","0.14686","0.15707","1.774537","0","0","0","40","2.583438","1","34.861067","1","171.365739","1","121.492496"
10,16419,True,"-944946639373099149","select sum(l_extendedprice * l_discount) as revenue from lineitem where l_shipdate >= $1::date and l_shipdate < $2::date + interval $6 year and l_discount between $3::decimal - $7 and $4::decimal + $8 and l_quantity < $5","0","0","0","0","0","0","43","83658.92120900001","1366.412748","2444.276923","1945.5563071860465","293.15157392154043","43","19726","9183474","0","1","0","0","0","0","0","0","11512.282561999999","0.01309","0","0","0","0","0","369","24.387354000000002","0","0","43","12.351724999999998","43","203.630249"
10,5,True,"5591784696012235849","SELECT
             gss_authenticated, encrypted
        FROM
            pg_catalog.pg_stat_gssapi
        WHERE pid = pg_backend_pid()","0","0","0","0","0","0","1","0.06691","0.06691","0.06691","0.06691","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-6320109354217978904","create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1994-08-01'::date and l_shipdate < '1994-08-01'::date + interval '3' month group by l_suppkey","0","0","0","0","0","0","2","1.480445","0.58232","0.898125","0.7402225","0.15790250000000003","0","162","74","40","0","0","0","0","0","0","0","0.196714","0","0","0","83","20","120309","0","0","0","0","0","0","0","0"
10,16419,True,"-488484303752125440","create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1997-06-01'::date and l_shipdate < '1997-06-01'::date + interval '3' month group by l_suppkey","0","0","0","0","0","0","1","0.475509","0.475509","0.475509","0.475509","0","0","75","29","20","0","0","0","0","0","0","0","0.074391","0","0","0","41","0","5575","0","0","0","0","0","0","0","0"
10,16419,True,"7048027824919541148","SELECT
   nation,
   o_year,
   SUM(amount) AS sum_profit
FROM
   (
      SELECT
         n_name AS nation,
         EXTRACT($2
      FROM
         o_orderdate) AS o_year,
         l_extendedprice * ($3 - l_discount) - ps_supplycost * l_quantity AS amount
      FROM
         part,
         supplier,
         lineitem,
         partsupp,
         orders,
         nation
      WHERE
         s_suppkey = l_suppkey
         AND ps_suppkey = l_suppkey
         AND ps_partkey = l_partkey
         AND p_partkey = l_partkey
         AND o_orderkey = l_orderkey
         AND s_nationkey = n_nationkey
         AND p_name LIKE $1
   )
   AS profit
GROUP BY
   nation,
   o_year
ORDER BY
   nation,
   o_year DESC","0","0","0","0","0","0","43","215314.17118100013","3538.485301","5442.9700299999995","5007.306306534884","665.8752763450075","7525","72929725","59802888","0","6","0","0","0","0","584228","585249","93532.54670699999","0.078721","623.082082","2703.440528","0","0","0","447","12.671216999999999","1","11.526308","9","136.609102","9","216.28910399999998"
10,16419,True,"-67647327559944357","select l_shipmode, sum(case when o_orderpriority = $5 or o_orderpriority = $6 then $7 else $8 end) as high_line_count, sum(case when o_orderpriority <> $9 and o_orderpriority <> $10 then $11 else $12 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ($1, $2) and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= $3::date and l_receiptdate < $4::date + interval $13 year group by l_shipmode order by l_shipmode","0","0","0","0","0","0","43","94904.894702","2053.797423","2433.84371","2207.090574465117","91.61683624558918","86","8845939","11086158","0","1","0","0","0","0","12181","12224","14665.706793000001","0.012831","12.560701000000002","83.05499599999999","0","0","0","824","40.74940399999999","0","0","43","22.585964000000004","43","408.02248800000007"
10,16419,True,"-2885330479908940062","SELECT version()","0","0","0","0","0","0","3","0.02039","0.00167","0.016739999999999998","0.006796666666666665","0.007032137339070927","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-7284138693126214011","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2224.729505","2224.729505","2224.729505","2224.729505","0","1","1","268546","0","12","0","0","0","0","106","242","358.699117","0.082761","0.139183","1.733302","0","0","0","40","1.652751","1","62.46074","1","165.990051","1","117.549914"
10,16419,True,"-4652487053797785480","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2178.936193","2178.936193","2178.936193","2178.936193","0","1","1","267960","0","11","0","0","0","0","106","242","353.324204","0.08768","0.139503","1.734342","0","0","0","40","1.954583","1","33.564007","1","165.84064","1","116.216723"
10,16419,True,"-5356470257252220891","SELECT
   s_suppkey,
   s_name,
   s_address,
   s_phone,
   total_revenue
FROM
   supplier,
   revenue0
WHERE
   s_suppkey = supplier_no
   AND total_revenue = (
      SELECT
         MAX(total_revenue)
      FROM
         revenue0
   )
ORDER BY
   s_suppkey","0","0","0","0","0","0","1","2215.634657","2215.634657","2215.634657","2215.634657","0","1","1","269900","0","16","0","0","0","0","108","242","366.439424","0.105454","0.143274","1.806902","0","0","0","40","1.988192","1","58.985722","1","168.3331","1","116.629714"
10,16419,True,"9077646515210761923","create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1996-09-01'::date and l_shipdate < '1996-09-01'::date + interval '3' month group by l_suppkey","0","0","0","0","0","0","1","0.53495","0.53495","0.53495","0.53495","0","0","75","43","21","0","0","0","0","0","0","0","0.13112","0","0","0","42","0","5632","0","0","0","0","0","0","0","0"
10,16419,True,"4124983557046791190","SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = $1 AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, $2) as attidentity,nullif(a.attgenerated, $3) as attgenerated,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname=$4)  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname=$5)  WHERE c.relkind in ($6,$7,$8,$9,$10) and a.attnum > $11 AND NOT a.attisdropped  AND n.nspname LIKE $12 AND c.relname LIKE $13) c WHERE $14  ORDER BY nspname,c.relname,attnum","0","0","0","0","0","0","8","0.49543899999999996","0.041019999999999994","0.084432","0.06192987499999999","0.013765467358915744","61","261","3","0","0","0","0","0","0","0","0","0.01541","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"6248390178589040492","create view revenue0 (supplier_no, total_revenue) as select l_suppkey, sum(l_extendedprice * (1 - l_discount)) from lineitem where l_shipdate >= '1993-04-01'::date and l_shipdate < '1993-04-01'::date + interval '3' month group by l_suppkey","0","0","0","0","0","0","1","0.462488","0.462488","0.462488","0.462488","0","0","75","29","20","0","0","0","0","0","0","0","0.076051","0","0","0","42","0","5750","0","0","0","0","0","0","0","0"
10,16419,True,"1708853975061214229","SELECT pg_cancel_backend($1)","0","0","0","0","0","0","1","0.01099","0.01099","0.01099","0.01099","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,5,True,"-1540851199369180844","SELECT set_config($1,$2,$3) FROM pg_settings WHERE name = $4","0","0","0","0","0","0","1","0.5842109999999999","0.5842109999999999","0.5842109999999999","0.5842109999999999","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16419,True,"-9223317314218100470","SELECT
   supp_nation,
   cust_nation,
   l_year,
   SUM(volume) AS revenue
FROM
   (
      SELECT
         n1.n_name AS supp_nation,
         n2.n_name AS cust_nation,
         EXTRACT($5
      FROM
         l_shipdate) AS l_year,
         l_extendedprice * ($6 - l_discount) AS volume
      FROM
         supplier,
         lineitem,
         orders,
         customer,
         nation n1,
         nation n2
      WHERE
         s_suppkey = l_suppkey
         AND o_orderkey = l_orderkey
         AND c_custkey = o_custkey
         AND s_nationkey = n1.n_nationkey
         AND c_nationkey = n2.n_nationkey
         AND
         (
            (n1.n_name = $1 AND n2.n_name = $2)
            OR
            (n1.n_name = $3 AND n2.n_name = $4)
         )
         AND l_shipdate BETWEEN DATE $7 AND DATE $8
   )
   AS shipping
GROUP BY
   supp_nation,
   cust_nation,
   l_year
ORDER BY
   supp_nation,
   cust_nation,
   l_year","0","0","0","0","0","0","43","108545.65270900002","2344.907423","2732.881527","2524.3175048604644","77.28852747550414","172","8848277","46247982","0","14","0","0","0","0","142852","142852","70102.57628000001","0.100858","159.585215","1215.93694","0","0","0","0","0","0","0","0","0","0","0"
